Date,Synthetix,dYdX,GMX,Gains_Network,ApolloX,MUX,Lyra,Perpetual_Protocol,Solv Protocol ($),Vertex ($),Opyn ($),Level Finance ($),IPOR Protocol ($),HMX ($),Premia,Deri_Protocol,Hegic ($),Pika Protocol ($),Mummy Finance ($),Holdstation ($)
5/1/2022,906553650.4,1007824750,336071106.9,6231167.77,13402964.19,,26988976.34,51307260.95,32459237.8,,14859673.28,,,,16490641.59,8992483.28,1507142.73,4407329.68,,
5/2/2022,982106735,1010147050,339614245.6,6719973.43,13451418.68,,26592864.29,49711185.19,32619410.47,,14610661.97,,,,17035556.74,9618119.55,1506490.93,4328419.89,,
5/3/2022,968534699,1003715152,335048331.9,6500918.7,13415605.11,,26336407.45,49587492.79,32190273.2,,13976948.61,,,,16781176.24,9650894.41,1509662.19,4150681.64,,
5/4/2022,946920558.9,1002376973,345776129.1,7003909.23,13918421.66,,26616585.08,49927702.27,31911165.37,,13955960.06,,,,16537486.49,9582413.72,1510422.5,4781206.76,,
5/5/2022,1021606641,1010336760,330440139.8,7220688.23,13504435.2,,26396752.26,41797588.16,34885589.73,,14342537.37,,,,15833807.97,9552622.32,1510767.14,4651915.75,,
5/6/2022,930305963.5,1009550979,329367147.5,7782178.45,13636519.99,,26698660.27,41088598.42,31254187.28,,14191318.56,,,,15390698.33,7786622.13,1448998.98,4785317.6,,
5/7/2022,934703842.4,1012145190,326389693.9,7668033.25,14058643.15,,26615275.94,41019917.46,30322532.24,,13930948.43,,,,14961777.84,7821869.91,1452204.9,5087460.96,,
5/8/2022,882028037.2,1016250003,325609500.5,8088631.98,14443042.15,,26506900.86,41231040.3,29203731.54,,14374596.08,,,,14562119.42,7065907.65,1447325.48,5116315.11,,
5/9/2022,836949461.7,1025395115,302905534.3,7351057.45,16623655.49,,26135274.75,40849370.03,28820927.49,,13520272.97,,,,12000797.85,7006651.95,1462652.34,4846018.81,,
5/10/2022,712387191.9,1009243888,306658448.2,7643909.97,16389918.82,4196.47,26436508.51,39218810.61,27081239.65,,14123725.76,,,,11993190.32,5912410.99,1473031.12,4255530.89,,
5/11/2022,687330939.8,1009987802,286933983.2,7838620.89,15140742.52,8192.27,25047035.46,38662131.06,27725129.03,,13956970.53,,,,10788374.33,5989389.37,1422650.96,3559976.59,,
5/12/2022,501949850.1,977381794.8,274458107.8,6954840.66,14533921.7,8688.33,24442834.55,35990585.71,22037882.62,,13619818.75,,,,10015899.83,5880465.22,1382718.15,3136696.52,,
5/13/2022,519185100.3,962518192.5,273724279.8,6254704.73,14671429.53,9125.78,24393175.62,34984195.51,22778275.59,,13640150.61,,,,9895703.78,5214110.16,1263306.96,3095660.51,,
5/14/2022,511998268.1,961576639.5,278470149.9,5759108.56,14428154.27,9268.1,25175246.54,38811655.47,23349033.06,,14429234.18,,,,10096432.11,5152016.51,1263534.02,2616563.12,,
5/15/2022,500439289.8,957104717,293346442.2,5725018.33,13877258.27,9447.1,25482288.59,38228632.09,22842409.15,,14727949.52,,,,10435250.39,5166570.31,1264750.32,2635241.02,,
5/16/2022,525682419.9,955284099.5,290957248.2,6741172.58,14072087.47,9247.79,24860587.84,36907513.1,23083683.33,,12554012.6,,,,9879023.11,4530296.68,1281571.62,2649647.46,,
5/17/2022,524123231.8,955666106.9,297276158.9,6308827.34,14398695.56,9520.18,25094868.99,37469145.52,22856739.66,,11925469.13,,,,9884883.69,4470663.02,1165919.97,2656942.26,,
5/18/2022,524643220.9,952861401.7,283758372.6,6880471.6,14431661.22,9026.14,24519185.1,37322861.73,22938073.38,,11856682.98,,,,9399660.26,3883490.77,1166700.94,2566382.72,,
5/19/2022,524643220.9,960454654.1,295262953.9,6484611.86,14348304.96,9483.37,23515252.97,37414079.02,21824020.1,,11941721.03,,,,9594377.96,3923418.03,1187459.88,2586882.79,,
5/20/2022,508885368.9,961876731.2,302451846.6,6393857.21,14511524.95,9339.23,17798446.38,37965892.2,22993269.35,,11970499.41,,,,8987444.99,3963601.96,1196259.59,2514252.09,,
5/21/2022,491508641.7,958712158.3,304756342.6,4114100.17,14560825.59,9415.44,18141419.18,38021402.71,32384125.91,,12097555.28,,,,9046934.82,5684333.15,1199393.89,2544740.73,,
5/22/2022,503025009.3,961475903.9,309867949.3,3809761.79,13933759.37,9574.99,19253967.39,38161289.84,34359660.41,,12352737.01,,,,9252843.8,5690433.38,1246138.58,2548348.53,,
5/23/2022,534227639.3,962821755.7,308254737.8,4312161.17,13968742.84,9520.93,19030818.92,38193259.85,33553901.79,,12107781.56,,,,9133830.09,5552569.12,1250868.13,2467165.59,,
5/24/2022,534227639.3,953314806,310864498.7,4386498.95,13651847.14,9648.79,19509950.46,38302989.98,33725961.63,,12157757.2,,,,9265049.09,5552763.96,1277170.28,2478888.13,,
5/25/2022,488245137.7,955195065.9,306280949.8,4844146.11,13207466.59,9569.94,19567352.42,38222071.59,33418321.16,,11922632,,,,9121553.89,5580805.78,1284103.27,2456081.05,,
5/26/2022,454530171,957488028.5,299045885.6,5132892.03,14004913.28,9321.51,19063674.4,38018818.87,32911636.22,,11642819.7,,,,8521941.83,4908852.65,1278985.88,2531402.8,,
5/27/2022,454530171,966655303.9,302671629,5179484.7,14037419.62,9372.62,12919064.49,38075510.73,31561845.64,,11425380.22,,,,8170796.45,5208512.38,1285483.85,2542078.48,,
5/28/2022,458105582.7,964701307.2,307402765.7,5172045.52,13987635.61,9545.31,9372712.63,38138879.79,31078073.74,,12124503.04,,,,8345095.44,5205844.29,1290934.63,2519720.8,,
5/29/2022,479259239.5,963582006.4,311278595.3,5251405.37,14099267.41,9588.7,9193410.7,38246141.1,30720478.95,,12527168.35,,,,8136017.35,5136742.63,1301145.28,2529719.68,,
5/30/2022,479259239.5,969713828.6,322875368.2,5192161.02,13711249.9,9773.45,9176437.96,38449269.79,30424291.07,,12812809.85,,,,8500664.71,4937467.72,1303213.94,2129642.73,,
5/31/2022,479259239.5,970961700.6,320506857.3,5445232.6,13592907.22,9684.88,8609982.54,32730080.78,31437080.56,,12457276.61,,,,8554842.65,5154268.28,1298423.69,2151132.95,,
6/1/2022,529793932.6,974815279.1,305842576.7,5808930.78,13833094.64,9390.25,8561888.63,32764420.13,31407845.92,,12207758.94,,,,8226906.25,5217288.89,1299410.43,2302952.13,,
6/2/2022,529495934,973857776.9,308638023.2,5890053.02,13576290.61,9728.49,8570513.2,32833622.69,30231831.55,,12487775.68,,,,8327876.43,5170527.57,1398811.76,2267568.95,,
6/3/2022,485713188.1,973902625.1,303473945.3,6128857.62,13175503.17,9576.3,9122791.39,32887389.48,30121960.04,,12134974.91,,,,8161936.63,5149358.7,1403085.33,2276885.57,,
6/4/2022,468596685.9,973073369.7,305795236.4,6769990.02,13174790.08,9639.2,9165551.11,33128489.22,29945189.66,,12662866.03,,,,8284333.04,6042973.67,1403442.06,2297274.76,,
6/5/2022,454424634.4,975202756.1,300641604.9,6663138.19,13174338.36,9633.96,9209641.31,33188311.81,30437062.46,,12916332.12,,,,8487636.15,6081386.13,1388150.23,2226952.87,,
6/6/2022,463578761.8,969268636.6,306359345.8,6856359.92,13298925.09,9503.41,9494450.17,33199490.89,30954887.31,,13033190.71,,,,8714696.82,5986410.78,1400438.92,2200478.26,,
6/7/2022,440317995.2,964931801.1,302800459.4,6715741.95,13213670.15,9788.87,9608586.11,33149937.72,29830119.56,,12738141.43,,,,8605241.32,5901755.7,1402384.56,2173776.28,,
6/8/2022,459494414.1,963344310,300008344.8,6779142.48,12561563.22,9381.06,9644572.16,33252616.19,30447017.02,,12619601.56,,,,8574194.42,6121753.99,1404458.5,2251567.48,,
6/9/2022,446907863,960425844.8,299462631,6843109.4,12583518.28,9423.23,10046144.44,33302928,29707772.5,,12226166.12,,,,8674705.59,6092532.37,1412570.83,2233243.72,,
6/10/2022,446907863,973216004,290884348.9,6974055.44,12703189.99,9225.15,9318021.3,33228581,29424046.02,,11193876.06,,,,8375479.15,6031151.85,1406740.05,2313504.33,,
6/11/2022,403713480.1,970300991,272688847.4,6820722.69,12700730.74,8990.65,9405092.54,32766824.92,29332817.59,,10274748.03,,,,7917726.83,6040687,1443343.55,2249492.23,,
6/12/2022,383440678.9,973533113.2,261418437.7,7215835.96,12975648.51,8714.68,9964086.98,32608560.04,28303420.82,,9415032.51,,,,7411242.99,5822363.6,1409252.58,2237552.43,,
6/13/2022,303127548.2,965286257.2,232322382,7566266.71,12975544.08,8470.83,9844126.61,32575578.24,27620964.59,,7737516.52,,,,6534114.13,5528840.4,1291078.01,2214398.05,,
6/14/2022,290758318,827725784.9,229550179.4,8098953.42,12992259.28,8748.49,10086218.11,33076796.97,26397571.15,,7990830.95,,,,6291916.85,5190906.28,1284480.88,2240562.91,,
6/15/2022,269820550.5,803871238,224972097.9,8316274.15,13421065.1,8893.57,10879263.43,32240538.25,26499858.09,,8231299.95,,,,6167775.16,5045065.43,1203260.27,2062769.68,,
6/16/2022,304838401.3,764735611.3,210910347.3,9111700.49,13008645.75,8383.78,7299219.03,32116090.87,24685803.47,,7089587.76,,,,5614714.72,4877811.32,1205212.46,2059436.52,,
6/17/2022,272168367.8,732147933.2,214517452.1,9045402.5,13147205.76,8438.11,5942650.14,31917071.44,23492901.23,,7363511.64,,,,5606012.97,4455008.06,1206374.39,2095945.12,,
6/18/2022,270569369.9,733977510.8,204103344.5,9106332.52,13497418.87,8234.87,5480821.08,31560688.66,22701582.91,,6616482.28,,,,5327034.03,4405664.9,1175789.38,2125586.95,,
6/19/2022,246542727.6,722451200.1,215670037.7,9074692.44,13978193.14,8609.48,5478590.8,31584648.28,21658191.88,,8189820.57,,,,5544591.75,4370908.2,1173960.79,2107205.36,,
6/20/2022,316807220,722659134.3,218348749.2,9366828.95,14015175.14,8623.26,5388890.06,31628136.5,20601693.53,,7729247.23,,,,5576805.52,4028833.17,1179830.52,2003201.94,,
6/21/2022,479154658.1,718028939.1,222899481.8,9421397.46,14133656.43,5802.06,5388153.93,31471995.21,21422320.51,,7617556.94,,,,5659303.93,4059640.79,1183564.57,2067154.69,,
6/22/2022,467926454.5,710361202.3,217193181.5,9461730.58,13954806.03,3487.79,5378727.44,31597689.41,22340508.12,,7096115.84,,,,5579040.09,4057674.45,1185456.62,2081103.73,,
6/23/2022,475427462.6,706112212,223932417.7,9502746.37,14088830.83,3043.43,5374907.61,30803463.25,21841488.85,,7665372.06,,,,5899638.78,4052074.93,1185376.09,2018944.94,,
6/24/2022,496270648.6,690992157.6,230133798.3,9287556.65,13829599.08,2787.53,3570179.71,30851632.2,22057277.04,,7641887.65,,,,6193135.8,4116547.68,1186838.22,1832871.6,,
6/25/2022,489487550.1,690187832.2,233168820.4,9304781.84,13952377.52,2854.57,3888041.92,30578751.26,22346624.98,,7467694.72,,,,6234234.83,4151163.92,1185299.44,1817832.01,,
6/26/2022,460424543.6,690444220.1,230391420.2,9282774.26,13996808.39,2736.46,3903004.36,30530919.15,22525629.39,,7261413.25,,,,6013979.51,4181755.76,1185248.54,1831537.93,,
6/27/2022,435861295.6,678073609.5,228809076.1,9467419.65,13920103.95,4450.74,5912137,30496657.44,22357387.87,,7310022.07,,,,5868645.16,5678287.67,1186719.97,1851525.67,,
6/28/2022,393100529.2,675883876.1,228357194.5,9438789.68,13489330.19,3054.37,5783644.89,30442621.55,21793003.29,,7322268.77,,,,5728243.59,5960986.97,1188790.65,1854854.91,,
6/29/2022,416329639,633880903,226162645,9136201.3,13530249.13,2883.54,5969779.46,30584714.06,21428665.74,,7232555.99,,,,5645568.66,6071795.34,1193094.83,1845055.41,,
6/30/2022,380211894,629245190.9,223216429.8,8724649.48,13594714.13,2115.9,5991480.11,30542986.99,21018912.25,,7166331.63,,,,5561648.08,6196366.71,1191033.4,1634825.56,,
7/1/2022,369895553.1,626786957.4,221336950.7,8539117.4,13635224.75,2163.3,6061034.68,30391719.95,20594372.39,,7140838.28,,,,5489568.71,6302428.9,1193191.26,1554188.15,,
7/2/2022,369920439.9,626937253,222149422,8499019.56,13699542.42,2197.98,6158200.06,30318529.02,20503231.27,,7394851.74,,,,5486191.79,6217883.78,1214021.52,1519809.15,,
7/3/2022,424973617.8,624921911.4,223176062.4,8558416.4,13641138.93,2179.51,6183522.16,29704858.19,19763722.14,,7345838.36,,,,5533502.62,6210377.04,1212916.12,1535219.27,,
7/4/2022,417156020.4,623150314.5,230552318.6,8542084.23,13693201.83,2162.28,6240789.15,29874703.96,19848564.9,,7955295.49,,,,5731553.14,6178106.43,1213540.61,1537134.13,,
7/5/2022,442306054.2,622571493.5,235280913.7,8418405.76,13671213.73,2218.81,6348968.38,29756264.04,19946682.02,,7984067.95,,,,5689002.6,6241400.03,1214787.47,1463391.34,,
7/6/2022,422146475,613069441.2,243730497.8,8779394.99,13823049.81,2259.3,6368097.41,29708280.14,32296389.01,,8292642.8,,,,5816782.26,6251159.21,1216149.22,1505481.11,,
7/7/2022,422058048.7,610896190.8,249938620.1,8743924.95,14082681.55,2632.57,5245467.44,29351772.56,30939046.63,,8469133.98,,,,5986251.13,6250235.55,1217784.47,1487404.59,,
7/8/2022,432807913.5,609884608.5,256378857.3,8509071.07,14093930.62,27789.87,5012572.73,29204022.2,29950894.55,,8171827.56,,,,5897309.59,6325048.67,1219940.95,1510813.8,,
7/9/2022,413762847.1,586909786.2,259169314.4,8332181.76,14101345.75,27516.36,5172719.05,29136259.85,21743343.2,,8271327.25,,,,5945367.28,6272993.52,1222464.09,1499858.18,,
7/10/2022,427898400,588405263.8,254840412.8,7903791.83,14053261.02,26755,5165425.95,29124906.93,10524483.46,,7978194.43,,,,5769191.24,6217146.08,1222541.05,1500683.83,,
7/11/2022,402049909.1,589251074.5,248965049.3,7831106.92,13887705.97,26632.94,5281728.14,28904702.82,9963986.77,,7580585.82,,,,5648797.06,6200512.59,1230028.09,1526627.55,,
7/12/2022,389601493.4,587718821.4,244738172.1,7840073.59,14105305.08,26724.34,5273012.68,28890176.68,9510611.26,,7472248.63,,,,5516475.68,6226688.41,1234449.34,1432803.98,,
7/13/2022,383996260.4,540379835.6,252539990,7588281.73,14012053.79,27786.39,5366596.55,28819496.08,9178067.34,,8041251.76,,,,5715753.77,6101592.18,1239249.36,1421688.27,,
7/14/2022,425866624.5,545017119.1,256930113.3,7587964.61,14048175.63,28780.61,5401237.41,28960982.56,10786606.38,,8714967.37,,,,5859140.43,6011763.47,1240540.82,1186894.27,,
7/15/2022,435845783.1,549745017.3,262053222.2,7731764.79,14183187.12,29425.34,5479088.72,28952607.87,11466600.96,,8988044.53,,,,5982491.63,5938974.93,1227373.83,1132230.5,,
7/16/2022,422143648.4,554263748.3,273396174.9,7575884.04,14320315.14,31107.89,5520871.64,29057950.05,11257402.73,,9584717.71,,,,6302563.49,5961170.17,1224883.15,1123121.07,,
7/17/2022,456149519.5,552503134.4,272650958.4,7677804.4,14358769.58,30918.47,5603733.32,29045847.99,11967175.53,,9493669.17,,,,6285208.99,5964182.73,1227983.47,1107651.92,,
7/18/2022,450267291.5,558716584.9,296213080.3,7731330.49,14573353.12,32554.64,5757772.75,22635201.53,11780735.22,,10535773.63,,,,6864612.47,5958250.46,1216301.29,1066135.07,,
7/19/2022,485905880.8,570005060,295834404.2,8031267.4,14773345.45,32087.25,5602101.22,22967026.4,12634911.87,,10382399.98,,,,6886011.32,5984714.39,1216580.02,1048399.41,,
7/20/2022,493456660.4,571301201.2,276126252.5,8508864.85,14782995.37,32298.1,5710490.08,23081157.04,12894235.23,,9989451.7,,,,6285764.9,5982337.34,1246515.79,952235.62,,
7/21/2022,482030774.9,580450981.9,276813751.9,8568170.46,14344208.2,33725.01,5836846.15,22839530.71,12515937.23,,10094411.79,,,,6384998.54,5960808.7,1248526.91,943080.49,,
7/22/2022,538585735.9,574014052.4,274590462.7,9290972.45,14383326.98,32658.69,5730719.5,22712567.84,12598070.05,,9756691.75,,,,6282401.03,5966404.79,1253042.55,929387.89,,
7/23/2022,502548307,573824376.3,274253387.1,9379574.01,14362265.85,32807.6,5723427.26,23024608.15,12421428.1,,9717972.73,,,,6318296.97,5966013.66,1266191.1,928227.53,,
7/24/2022,530464828,569152325.8,278694371.2,9562168.51,13938800.85,33236.92,6189153.32,23024483.03,12253032.5,,9763862.58,,,,6438978.63,5966342.57,1268612.63,946997.53,,
7/25/2022,532375686.5,565693780.3,268759341.1,9573509.64,14017984.22,30981.65,6184889.26,23008650.73,12277603.16,,8845692.59,,,,6071543.68,5935005.65,1273531.09,933354.08,,
7/26/2022,500199034.7,569343508.5,269166541.1,9615940.42,14215602.69,30598.46,6445233.86,22684480.87,11872695.74,,8942252.42,,,,6061409.34,5934309.51,1282881.5,978903.77,,
7/27/2022,501105812.4,574340776.4,287268504.8,9935974.14,14315275.37,32918.35,6639546.49,22726697.08,11649502.11,,10135851.54,,,,6462390.1,5943872.02,1286825.02,986620.7,,
7/28/2022,598350262.5,578371281.3,296038247.2,10396991.47,14607625.51,34061.96,7124470.81,22814188.55,12317829.27,,10381607.4,,,,6617872.61,5915631.03,1328293.23,988637.89,,
7/29/2022,662637829.4,573078738.9,302178597.4,10437820.85,14451420.14,34099.05,7404032.94,22874566.05,12364893.26,,10881810.81,,,,6723257.22,5691099.28,1331431.57,1001359.19,,
7/30/2022,637296935.9,573123514.1,305027581.2,10539470.49,14526429.05,33618.33,7540455.14,22875754.1,12531952.1,,10739678.74,,,,6664048.86,5705828.4,1332901.64,1018982.84,,
7/31/2022,606198357.4,572489015.4,304974361.3,10986205.09,14522808.38,33320.39,8082384.16,22747417.81,12228213.11,,10647869.6,,,,6611362.32,5695606.34,1333129.6,1009247,,
8/1/2022,593408685.4,576287913.6,310925992.1,10955736.6,14536817.28,1924953.47,8147704.18,22749204.35,12356539.02,,10466302.93,,,,6547322.67,5611209.68,1337988.92,983310.84,,
8/2/2022,597392672.6,551450645.8,315818963.8,11133504.31,14423074.03,1460932.82,9786004.42,22470692.68,12097045.07,,10862786.49,,,,6356156.02,5618106.01,1342134.29,992617.59,,
8/3/2022,632797288.2,547214338.9,315002193.3,11326250.65,15093511.04,1455195.38,14275857.8,23253854.66,12207794.04,,11029392.21,,,,6315916.09,5651345.48,1343895.33,1015324.25,,
8/4/2022,637706863.8,545329616.2,320994820.4,11696073.88,14974248.74,1454743.72,16250464.55,23469116.33,12429826.81,,11175708.22,,,,6277290.37,5663336.42,1345903.37,1062529.77,,
8/5/2022,645766641.9,533773891.2,331794001.7,11740686.97,14942408.63,1540947.12,16794718.73,23647507.14,12237596.27,,12388336.06,,,,6761753.15,5722291.17,1349128.59,1149184.52,,
8/6/2022,665234077.5,532541948.9,332788080.6,11663282.86,15034910,1514898.38,17773710.84,23429711.81,12605672.42,,12194968.71,,,,6870628.32,5694461.03,1349085.64,1156056.8,,
